account_id,client_id,contract_id,account_number,account_type,currency,open_date,close_date,status,branch_code
307,732,2108.0,ACC0000000307,DEPOSIT,USD,2023-03-29,,ACTIVE,BR766
308,1974,3580.0,ACC0000000308,DEPOSIT,USD,2025-09-15,,BLOCKED,BR615
309,1728,1967.0,ACC0000000309,SAVINGS,USD,2025-04-15,,ACTIVE,BR321
310,1394,,ACC0000000310,CREDIT,USD,2024-06-29,,DORMANT,BR691
311,1051,3016.0,ACC0000000311,DEPOSIT,USD,2023-01-01,2025-11-20,DORMANT,BR429
312,424,2486.0,ACC0000000312,SAVINGS,USD,2025-06-08,,ACTIVE,BR210
313,2121,5110.0,ACC0000000313,SAVINGS,USD,2025-03-02,2033-02-09,BLOCKED,BR818
314,1635,3296.0,ACC0000000314,DEPOSIT,USD,2023-06-05,,DORMANT,BR512
315,1461,4197.0,ACC0000000315,CREDIT,USD,2025-03-04,,CLOSED,BR574
316,1515,5325.0,ACC0000000316,DEPOSIT,USD,2025-02-22,2033-07-26,DORMANT,BR568
317,2473,,ACC0000000317,CREDIT,USD,2025-05-16,,ACTIVE,BR526
318,2367,1480.0,ACC0000000318,CREDIT,USD,2022-02-19,,ACTIVE,BR420
319,798,4435.0,ACC0000000319,CHECKING,USD,2023-10-05,,ACTIVE,BR197
320,2906,4295.0,ACC0000000320,SAVINGS,USD,2025-01-28,,CLOSED,BR322
321,2796,732.0,ACC0000000321,LOAN,USD,2023-05-02,,CLOSED,BR341
322,2201,474.0,ACC0000000322,DEPOSIT,USD,2023-04-24,,ACTIVE,BR844
323,66,2593.0,ACC0000000323,CREDIT,USD,2025-08-18,,DORMANT,BR588
324,304,,ACC0000000324,CHECKING,USD,2025-03-09,,CLOSED,BR110
325,1739,,ACC0000000325,CREDIT,USD,2025-08-18,,BLOCKED,BR262
326,1917,4262.0,ACC0000000326,LOAN,USD,2023-08-07,,ACTIVE,BR933
327,2972,5336.0,ACC0000000327,LOAN,USD,2025-01-13,2034-09-13,CLOSED,BR733
328,834,,ACC0000000328,CHECKING,USD,2024-09-02,,DORMANT,BR755
329,2189,,ACC0000000329,LOAN,USD,2023-10-30,,DORMANT,BR409
330,2694,5647.0,ACC0000000330,DEPOSIT,USD,2023-02-07,,DORMANT,BR598
331,1194,,ACC0000000331,SAVINGS,USD,2025-06-18,2033-10-02,BLOCKED,BR282
332,2074,,ACC0000000332,SAVINGS,USD,2024-03-13,2027-08-25,ACTIVE,BR910
333,1005,3445.0,ACC0000000333,SAVINGS,USD,2022-07-30,2031-02-15,DORMANT,BR248
334,810,2047.0,ACC0000000334,LOAN,USD,2024-11-04,,CLOSED,BR452
335,2873,879.0,ACC0000000335,LOAN,USD,2025-06-20,,ACTIVE,BR547
336,2486,,ACC0000000336,DEPOSIT,USD,2025-02-25,,CLOSED,BR707
337,2685,259.0,ACC0000000337,LOAN,USD,2024-11-07,,CLOSED,BR694
338,1680,2788.0,ACC0000000338,CHECKING,USD,2021-01-12,,ACTIVE,BR924
339,2008,4591.0,ACC0000000339,DEPOSIT,USD,2025-09-30,,DORMANT,BR763
340,1221,751.0,ACC0000000340,CHECKING,USD,2025-10-10,,DORMANT,BR662
341,2983,8.0,ACC0000000341,DEPOSIT,USD,2025-07-08,2034-10-15,ACTIVE,BR380
342,2014,3490.0,ACC0000000342,CHECKING,USD,2024-09-29,,DORMANT,BR891
343,2117,1338.0,ACC0000000343,SAVINGS,USD,2023-12-28,,BLOCKED,BR692
344,678,2448.0,ACC0000000344,SAVINGS,USD,2024-08-10,,CLOSED,BR790
345,1391,2526.0,ACC0000000345,CHECKING,USD,2025-10-20,,BLOCKED,BR824
346,1426,5450.0,ACC0000000346,SAVINGS,USD,2024-05-25,,DORMANT,BR975
347,57,,ACC0000000347,SAVINGS,USD,2024-05-08,,BLOCKED,BR106
348,557,,ACC0000000348,DEPOSIT,USD,2025-05-05,,BLOCKED,BR679
349,985,4094.0,ACC0000000349,DEPOSIT,USD,2023-06-27,,DORMANT,BR302
350,261,,ACC0000000350,LOAN,USD,2023-09-16,,DORMANT,BR821
351,1072,,ACC0000000351,CHECKING,USD,2025-06-12,,CLOSED,BR659
352,1780,,ACC0000000352,CREDIT,USD,2025-08-09,,BLOCKED,BR174
353,441,3851.0,ACC0000000353,CREDIT,USD,2023-11-21,,BLOCKED,BR384
354,963,,ACC0000000354,CHECKING,USD,2024-12-27,,BLOCKED,BR444
355,1283,5456.0,ACC0000000355,CHECKING,USD,2024-07-10,,BLOCKED,BR727
356,2560,5143.0,ACC0000000356,CREDIT,USD,2023-10-23,2029-06-11,CLOSED,BR775
357,2705,1188.0,ACC0000000357,SAVINGS,USD,2025-07-02,,ACTIVE,BR126
358,744,1914.0,ACC0000000358,LOAN,USD,2025-03-21,,ACTIVE,BR788
359,1001,3230.0,ACC0000000359,LOAN,USD,2025-02-10,,BLOCKED,BR851
360,1807,2095.0,ACC0000000360,CREDIT,USD,2025-09-28,,BLOCKED,BR166
361,385,5477.0,ACC0000000361,LOAN,USD,2025-04-10,,CLOSED,BR244
362,165,2017.0,ACC0000000362,CHECKING,USD,2024-05-17,,DORMANT,BR963
363,396,5121.0,ACC0000000363,LOAN,USD,2025-10-20,,ACTIVE,BR826
364,1114,5469.0,ACC0000000364,CHECKING,USD,2024-01-04,,ACTIVE,BR243
365,251,3137.0,ACC0000000365,LOAN,USD,2025-07-19,2035-06-07,CLOSED,BR461
366,2726,,ACC0000000366,CREDIT,USD,2024-10-03,,BLOCKED,BR998
367,2322,5872.0,ACC0000000367,SAVINGS,USD,2025-09-28,2028-07-19,DORMANT,BR867
368,1967,4401.0,ACC0000000368,DEPOSIT,USD,2025-01-11,,DORMANT,BR936
369,1257,2105.0,ACC0000000369,SAVINGS,USD,2022-05-18,,CLOSED,BR344
370,6,,ACC0000000370,SAVINGS,USD,2022-11-10,,DORMANT,BR265
371,272,,ACC0000000371,SAVINGS,USD,2025-05-01,,BLOCKED,BR900
372,270,,ACC0000000372,CREDIT,USD,2024-10-26,,ACTIVE,BR127
373,385,213.0,ACC0000000373,DEPOSIT,USD,2024-08-25,2034-08-19,ACTIVE,BR349
374,1958,,ACC0000000374,CREDIT,USD,2025-05-11,,BLOCKED,BR832
375,57,1792.0,ACC0000000375,SAVINGS,USD,2024-05-05,,CLOSED,BR169
376,2594,3116.0,ACC0000000376,CREDIT,USD,2025-01-24,2028-11-24,ACTIVE,BR657
377,2143,1703.0,ACC0000000377,SAVINGS,USD,2024-04-18,2028-03-25,DORMANT,BR164
378,481,3284.0,ACC0000000378,DEPOSIT,USD,2023-01-13,,DORMANT,BR756
379,2496,,ACC0000000379,CHECKING,USD,2025-08-23,2027-05-13,BLOCKED,BR681
380,2556,2059.0,ACC0000000380,LOAN,USD,2025-10-04,,ACTIVE,BR314
381,1007,1212.0,ACC0000000381,SAVINGS,USD,2025-10-06,,BLOCKED,BR780
382,2245,1805.0,ACC0000000382,CHECKING,USD,2024-10-01,,BLOCKED,BR412
383,2889,1846.0,ACC0000000383,SAVINGS,USD,2023-05-19,,ACTIVE,BR991
384,1606,5524.0,ACC0000000384,SAVINGS,USD,2023-05-15,,DORMANT,BR101
385,1980,3736.0,ACC0000000385,CREDIT,USD,2025-08-11,2027-12-23,CLOSED,BR444
386,2673,4149.0,ACC0000000386,LOAN,USD,2024-05-16,,CLOSED,BR148
387,726,,ACC0000000387,CHECKING,USD,2023-10-14,,CLOSED,BR795
388,306,1430.0,ACC0000000388,CREDIT,USD,2025-03-17,,DORMANT,BR233
389,1233,3866.0,ACC0000000389,LOAN,USD,2025-08-05,,ACTIVE,BR827
390,2421,1215.0,ACC0000000390,DEPOSIT,USD,2022-07-04,,DORMANT,BR832
391,2133,1417.0,ACC0000000391,LOAN,USD,2025-06-18,,DORMANT,BR853
392,243,4445.0,ACC0000000392,CREDIT,USD,2025-10-14,,CLOSED,BR612
393,2071,983.0,ACC0000000393,SAVINGS,USD,2024-02-27,2027-07-18,ACTIVE,BR645
394,1575,,ACC0000000394,CHECKING,USD,2024-08-26,,CLOSED,BR142
395,612,5450.0,ACC0000000395,LOAN,USD,2024-10-09,,BLOCKED,BR469
396,180,1930.0,ACC0000000396,CREDIT,USD,2021-12-18,,DORMANT,BR622
397,2369,,ACC0000000397,SAVINGS,USD,2024-11-29,,DORMANT,BR948
398,1521,,ACC0000000398,CREDIT,USD,2025-02-18,2032-05-12,ACTIVE,BR610
399,1889,,ACC0000000399,DEPOSIT,USD,2025-01-19,,BLOCKED,BR845
400,1394,5693.0,ACC0000000400,CHECKING,USD,2025-11-01,,ACTIVE,BR456
401,2948,,ACC0000000401,CREDIT,USD,2023-06-08,,CLOSED,BR682
402,1344,4620.0,ACC0000000402,DEPOSIT,USD,2023-11-01,,CLOSED,BR777
403,887,2180.0,ACC0000000403,CHECKING,USD,2024-07-09,2028-08-24,BLOCKED,BR715
404,2908,4767.0,ACC0000000404,CHECKING,USD,2025-10-11,,DORMANT,BR183
405,2574,780.0,ACC0000000405,CREDIT,USD,2024-10-07,,DORMANT,BR333
406,2866,5799.0,ACC0000000406,LOAN,USD,2024-06-11,,ACTIVE,BR243
407,2843,,ACC0000000407,LOAN,USD,2021-12-20,,ACTIVE,BR886
408,681,438.0,ACC0000000408,LOAN,USD,2024-12-17,,BLOCKED,BR290
409,2907,4552.0,ACC0000000409,CREDIT,USD,2023-02-13,,BLOCKED,BR836
410,754,2793.0,ACC0000000410,CHECKING,USD,2023-01-19,,BLOCKED,BR389
411,2645,,ACC0000000411,SAVINGS,USD,2023-08-27,,DORMANT,BR566
412,2719,4069.0,ACC0000000412,DEPOSIT,USD,2024-11-25,,CLOSED,BR759
413,2318,,ACC0000000413,CHECKING,USD,2025-04-12,,ACTIVE,BR880
414,219,,ACC0000000414,SAVINGS,USD,2024-10-25,,CLOSED,BR795
415,1222,2185.0,ACC0000000415,CREDIT,USD,2023-01-23,2032-07-15,BLOCKED,BR606
416,1972,,ACC0000000416,SAVINGS,USD,2025-10-24,,CLOSED,BR402
417,1879,1878.0,ACC0000000417,LOAN,USD,2024-10-15,,DORMANT,BR650
418,14,822.0,ACC0000000418,CREDIT,USD,2024-12-28,2026-04-01,BLOCKED,BR665
419,2193,3773.0,ACC0000000419,LOAN,USD,2024-11-18,2030-07-28,BLOCKED,BR379
420,2897,3983.0,ACC0000000420,LOAN,USD,2024-07-09,2028-10-18,BLOCKED,BR943
421,2595,,ACC0000000421,LOAN,USD,2025-07-02,2029-05-26,DORMANT,BR581
422,2345,2974.0,ACC0000000422,SAVINGS,USD,2025-02-11,,DORMANT,BR577
423,1396,,ACC0000000423,CHECKING,USD,2025-10-25,,BLOCKED,BR574
424,2378,,ACC0000000424,CREDIT,USD,2024-11-25,,CLOSED,BR904
425,604,,ACC0000000425,LOAN,USD,2024-09-20,,BLOCKED,BR960
426,1497,3464.0,ACC0000000426,LOAN,USD,2021-06-29,,DORMANT,BR773
427,1798,,ACC0000000427,DEPOSIT,USD,2022-08-12,,ACTIVE,BR872
428,1682,1181.0,ACC0000000428,SAVINGS,USD,2025-06-30,,CLOSED,BR625
429,180,,ACC0000000429,LOAN,USD,2022-08-15,,CLOSED,BR367
430,1041,2787.0,ACC0000000430,DEPOSIT,USD,2022-07-07,2028-10-01,ACTIVE,BR389
431,1397,,ACC0000000431,SAVINGS,USD,2022-09-22,2031-05-08,CLOSED,BR160
432,2745,1330.0,ACC0000000432,LOAN,USD,2025-10-22,,BLOCKED,BR350
433,752,5321.0,ACC0000000433,SAVINGS,USD,2024-12-20,,BLOCKED,BR805
434,1007,1031.0,ACC0000000434,CREDIT,USD,2025-09-06,2035-07-05,ACTIVE,BR270
435,2977,2455.0,ACC0000000435,DEPOSIT,USD,2023-06-23,2029-10-18,ACTIVE,BR122
436,1799,1510.0,ACC0000000436,CHECKING,USD,2025-07-10,,DORMANT,BR377
437,2430,4.0,ACC0000000437,CHECKING,USD,2022-12-13,,DORMANT,BR925
438,1776,5589.0,ACC0000000438,CREDIT,USD,2025-10-17,2035-09-12,BLOCKED,BR315
439,2776,3581.0,ACC0000000439,CREDIT,USD,2025-06-04,2033-09-14,CLOSED,BR310
440,2716,1012.0,ACC0000000440,CREDIT,USD,2023-10-26,,ACTIVE,BR216
441,641,2349.0,ACC0000000441,SAVINGS,USD,2022-12-12,,ACTIVE,BR488
442,339,1774.0,ACC0000000442,SAVINGS,USD,2025-04-28,,DORMANT,BR765
443,495,2585.0,ACC0000000443,SAVINGS,USD,2025-10-09,,BLOCKED,BR992
444,1956,5683.0,ACC0000000444,SAVINGS,USD,2025-10-25,,BLOCKED,BR371
445,1291,4000.0,ACC0000000445,LOAN,USD,2025-10-24,,DORMANT,BR769
446,1704,,ACC0000000446,CHECKING,USD,2024-04-30,,BLOCKED,BR935
447,2117,1988.0,ACC0000000447,CREDIT,USD,2025-09-29,,BLOCKED,BR893
448,741,3527.0,ACC0000000448,SAVINGS,USD,2022-09-17,,ACTIVE,BR801
449,202,1651.0,ACC0000000449,DEPOSIT,USD,2025-01-23,,BLOCKED,BR376
450,1871,,ACC0000000450,LOAN,USD,2025-04-19,,ACTIVE,BR646
451,895,5344.0,ACC0000000451,CREDIT,USD,2022-01-28,,DORMANT,BR881
452,1558,,ACC0000000452,CREDIT,USD,2024-11-06,,CLOSED,BR511
453,2719,3411.0,ACC0000000453,DEPOSIT,USD,2025-03-26,,ACTIVE,BR376
454,1572,,ACC0000000454,DEPOSIT,USD,2023-01-22,,BLOCKED,BR132
455,604,2554.0,ACC0000000455,CHECKING,USD,2023-12-11,2028-11-01,BLOCKED,BR707
456,2753,321.0,ACC0000000456,CREDIT,USD,2024-12-06,,CLOSED,BR785
457,1250,,ACC0000000457,CREDIT,USD,2025-06-15,,CLOSED,BR620
458,2463,1709.0,ACC0000000458,CREDIT,USD,2025-03-10,2031-09-30,BLOCKED,BR146
459,2714,,ACC0000000459,DEPOSIT,USD,2025-07-02,2034-03-12,DORMANT,BR927
460,896,2578.0,ACC0000000460,CREDIT,USD,2025-03-06,,BLOCKED,BR234
461,1289,105.0,ACC0000000461,CREDIT,USD,2023-09-18,,DORMANT,BR604
462,2461,542.0,ACC0000000462,CREDIT,USD,2024-12-31,,BLOCKED,BR679
463,2714,3979.0,ACC0000000463,DEPOSIT,USD,2022-11-22,,BLOCKED,BR537
464,1621,2597.0,ACC0000000464,SAVINGS,USD,2024-08-29,2025-10-03,DORMANT,BR681
465,793,2014.0,ACC0000000465,DEPOSIT,USD,2024-03-13,,DORMANT,BR404
466,199,4421.0,ACC0000000466,CHECKING,USD,2024-12-03,,DORMANT,BR472
467,752,,ACC0000000467,CHECKING,USD,2023-02-08,,CLOSED,BR904
468,2319,,ACC0000000468,DEPOSIT,USD,2024-11-14,,BLOCKED,BR768
469,2760,,ACC0000000469,SAVINGS,USD,2025-10-27,,CLOSED,BR224
470,1726,737.0,ACC0000000470,CREDIT,USD,2025-10-13,2028-07-17,BLOCKED,BR359
471,1387,,ACC0000000471,CREDIT,USD,2023-02-01,,DORMANT,BR144
472,847,3215.0,ACC0000000472,LOAN,USD,2024-07-18,2032-06-07,CLOSED,BR244
473,2754,,ACC0000000473,CREDIT,USD,2025-02-22,,DORMANT,BR677
474,2769,869.0,ACC0000000474,CHECKING,USD,2025-09-20,,ACTIVE,BR823
475,1622,3717.0,ACC0000000475,CHECKING,USD,2024-08-07,2030-01-07,ACTIVE,BR322
476,1871,4000.0,ACC0000000476,SAVINGS,USD,2022-11-09,,CLOSED,BR867
477,2110,5445.0,ACC0000000477,DEPOSIT,USD,2025-02-06,,BLOCKED,BR373
478,680,,ACC0000000478,LOAN,USD,2023-07-02,,BLOCKED,BR259
479,2320,3120.0,ACC0000000479,CHECKING,USD,2022-04-13,,DORMANT,BR705
480,433,,ACC0000000480,DEPOSIT,USD,2024-04-29,,BLOCKED,BR444
481,171,,ACC0000000481,CREDIT,USD,2024-05-30,,BLOCKED,BR828
482,2010,1427.0,ACC0000000482,LOAN,USD,2025-07-28,,ACTIVE,BR277
483,2619,2113.0,ACC0000000483,CHECKING,USD,2022-05-20,,DORMANT,BR826
484,627,,ACC0000000484,CHECKING,USD,2025-02-24,,ACTIVE,BR641
485,2778,3422.0,ACC0000000485,CHECKING,USD,2024-10-09,,BLOCKED,BR124
486,1011,4569.0,ACC0000000486,DEPOSIT,USD,2024-05-15,,DORMANT,BR983
487,2901,2908.0,ACC0000000487,CHECKING,USD,2025-09-01,,ACTIVE,BR572
488,1358,4917.0,ACC0000000488,CREDIT,USD,2025-10-11,,BLOCKED,BR141
489,1193,507.0,ACC0000000489,LOAN,USD,2025-08-12,,BLOCKED,BR201
490,336,1766.0,ACC0000000490,DEPOSIT,USD,2021-05-16,,ACTIVE,BR225
491,2866,,ACC0000000491,CREDIT,USD,2023-05-26,2025-12-02,CLOSED,BR644
492,257,,ACC0000000492,CHECKING,USD,2022-10-19,2032-06-27,BLOCKED,BR795
493,2585,1653.0,ACC0000000493,DEPOSIT,USD,2025-07-09,,CLOSED,BR552
494,1437,,ACC0000000494,LOAN,USD,2025-05-16,,BLOCKED,BR286
495,1944,4489.0,ACC0000000495,CHECKING,USD,2023-12-05,,BLOCKED,BR322
496,2889,,ACC0000000496,CHECKING,USD,2023-05-16,,DORMANT,BR298
497,1306,,ACC0000000497,CHECKING,USD,2025-01-01,,CLOSED,BR722
498,2997,2384.0,ACC0000000498,DEPOSIT,USD,2023-10-31,2028-09-10,ACTIVE,BR142
499,2277,1592.0,ACC0000000499,LOAN,USD,2025-06-10,2031-05-21,CLOSED,BR169
500,1227,2848.0,ACC0000000500,CREDIT,USD,2025-04-12,,DORMANT,BR998
501,1015,3806.0,ACC0000000501,LOAN,USD,2024-04-08,,BLOCKED,BR321
502,1460,,ACC0000000502,SAVINGS,USD,2023-04-04,,BLOCKED,BR587
503,2382,397.0,ACC0000000503,SAVINGS,USD,2024-04-17,,ACTIVE,BR673
504,2898,2212.0,ACC0000000504,CHECKING,USD,2025-06-19,2031-07-19,CLOSED,BR131
505,1927,2265.0,ACC0000000505,DEPOSIT,USD,2024-12-15,,ACTIVE,BR587
506,2270,3182.0,ACC0000000506,CHECKING,USD,2025-08-16,,CLOSED,BR207
507,2463,,ACC0000000507,DEPOSIT,USD,2021-02-04,,CLOSED,BR381
508,807,,ACC0000000508,CREDIT,USD,2025-06-20,,ACTIVE,BR885
509,1922,2330.0,ACC0000000509,LOAN,USD,2024-03-27,,BLOCKED,BR721
510,736,5564.0,ACC0000000510,SAVINGS,USD,2024-05-23,,DORMANT,BR657
511,2538,,ACC0000000511,SAVINGS,USD,2023-12-03,,DORMANT,BR254
512,157,727.0,ACC0000000512,DEPOSIT,USD,2024-05-21,,DORMANT,BR187
513,1391,,ACC0000000513,SAVINGS,USD,2024-03-07,,BLOCKED,BR455
514,356,3573.0,ACC0000000514,DEPOSIT,USD,2023-03-23,,BLOCKED,BR683
515,1484,2900.0,ACC0000000515,SAVINGS,USD,2025-09-10,2029-01-15,ACTIVE,BR932
516,1794,3602.0,ACC0000000516,DEPOSIT,USD,2025-07-11,,DORMANT,BR459
517,1500,2599.0,ACC0000000517,CREDIT,USD,2025-10-26,,ACTIVE,BR302
518,901,4232.0,ACC0000000518,SAVINGS,USD,2021-06-15,,ACTIVE,BR913
519,2513,2262.0,ACC0000000519,SAVINGS,USD,2024-09-18,,BLOCKED,BR168
520,220,444.0,ACC0000000520,SAVINGS,USD,2023-01-08,2032-12-08,BLOCKED,BR224
521,1248,,ACC0000000521,SAVINGS,USD,2025-08-16,2032-05-18,DORMANT,BR605
522,1693,1174.0,ACC0000000522,DEPOSIT,USD,2025-02-19,,DORMANT,BR432
523,2441,2443.0,ACC0000000523,DEPOSIT,USD,2025-10-23,,ACTIVE,BR701
524,1511,5807.0,ACC0000000524,SAVINGS,USD,2023-11-21,,ACTIVE,BR403
525,2792,4780.0,ACC0000000525,LOAN,USD,2022-12-28,2026-10-09,DORMANT,BR522
526,113,1853.0,ACC0000000526,LOAN,USD,2025-06-07,2028-06-05,DORMANT,BR447
527,2177,214.0,ACC0000000527,SAVINGS,USD,2025-07-02,,CLOSED,BR140
528,2236,3642.0,ACC0000000528,CHECKING,USD,2023-06-21,,BLOCKED,BR883
529,1916,5512.0,ACC0000000529,SAVINGS,USD,2023-08-05,,BLOCKED,BR510
530,1224,5858.0,ACC0000000530,LOAN,USD,2023-08-06,,BLOCKED,BR778
531,1770,2723.0,ACC0000000531,CREDIT,USD,2025-11-02,,CLOSED,BR978
532,1816,5307.0,ACC0000000532,CREDIT,USD,2025-07-25,2035-05-10,DORMANT,BR559
533,2783,5966.0,ACC0000000533,SAVINGS,USD,2025-04-17,,DORMANT,BR677
534,279,1020.0,ACC0000000534,CREDIT,USD,2023-10-06,,DORMANT,BR377
535,1410,3644.0,ACC0000000535,SAVINGS,USD,2023-10-26,2032-01-21,DORMANT,BR568
536,1793,1322.0,ACC0000000536,LOAN,USD,2024-04-07,,ACTIVE,BR616
537,2596,220.0,ACC0000000537,CHECKING,USD,2025-07-16,,DORMANT,BR650
538,2330,270.0,ACC0000000538,CREDIT,USD,2025-08-04,,DORMANT,BR153
539,2413,1958.0,ACC0000000539,CHECKING,USD,2022-05-13,,CLOSED,BR999
540,736,,ACC0000000540,LOAN,USD,2022-09-15,,BLOCKED,BR792
541,2695,3363.0,ACC0000000541,DEPOSIT,USD,2023-03-23,,BLOCKED,BR352
542,2870,,ACC0000000542,LOAN,USD,2024-03-10,,BLOCKED,BR550
543,2760,5278.0,ACC0000000543,SAVINGS,USD,2025-10-12,,CLOSED,BR498
544,2278,3107.0,ACC0000000544,DEPOSIT,USD,2025-10-17,,BLOCKED,BR503
545,2329,,ACC0000000545,CHECKING,USD,2025-05-24,,CLOSED,BR875
546,1725,981.0,ACC0000000546,CHECKING,USD,2025-10-22,,CLOSED,BR580
547,1754,,ACC0000000547,CREDIT,USD,2025-10-29,,ACTIVE,BR244
548,1854,2909.0,ACC0000000548,LOAN,USD,2023-02-05,,ACTIVE,BR258
549,2905,,ACC0000000549,SAVINGS,USD,2023-01-19,2032-10-19,BLOCKED,BR568
550,2180,396.0,ACC0000000550,DEPOSIT,USD,2024-07-05,,ACTIVE,BR476
551,177,2751.0,ACC0000000551,CREDIT,USD,2021-07-05,2031-03-16,DORMANT,BR489
552,657,5861.0,ACC0000000552,DEPOSIT,USD,2025-05-01,,ACTIVE,BR996
553,2211,,ACC0000000553,LOAN,USD,2024-10-04,,CLOSED,BR517
554,139,1905.0,ACC0000000554,SAVINGS,USD,2025-08-25,,CLOSED,BR131
555,47,1208.0,ACC0000000555,CREDIT,USD,2024-01-01,2027-10-04,DORMANT,BR446
556,2648,2681.0,ACC0000000556,CHECKING,USD,2022-10-23,,BLOCKED,BR544
557,2276,,ACC0000000557,DEPOSIT,USD,2022-01-13,,DORMANT,BR986
558,1732,,ACC0000000558,LOAN,USD,2025-06-08,,ACTIVE,BR854
559,14,612.0,ACC0000000559,SAVINGS,USD,2025-02-01,,ACTIVE,BR610
560,2566,3745.0,ACC0000000560,LOAN,USD,2025-04-07,2029-05-19,CLOSED,BR353
561,2898,,ACC0000000561,SAVINGS,USD,2023-07-01,,BLOCKED,BR850
562,2404,4925.0,ACC0000000562,LOAN,USD,2024-05-24,,BLOCKED,BR301
563,2016,5047.0,ACC0000000563,LOAN,USD,2025-10-25,2034-12-24,DORMANT,BR344
564,592,5702.0,ACC0000000564,LOAN,USD,2023-11-25,,ACTIVE,BR466
565,1492,,ACC0000000565,LOAN,USD,2025-10-20,,ACTIVE,BR856
566,2199,4214.0,ACC0000000566,CREDIT,USD,2025-03-23,,DORMANT,BR539
567,2155,2270.0,ACC0000000567,CHECKING,USD,2024-07-08,,DORMANT,BR414
568,2788,4030.0,ACC0000000568,CHECKING,USD,2024-04-25,,BLOCKED,BR339
569,2435,3496.0,ACC0000000569,CREDIT,USD,2025-08-24,2034-11-16,DORMANT,BR277
570,111,3392.0,ACC0000000570,CREDIT,USD,2025-04-27,,CLOSED,BR184
571,436,4356.0,ACC0000000571,CHECKING,USD,2025-08-16,,CLOSED,BR690
572,2825,,ACC0000000572,DEPOSIT,USD,2021-10-09,,CLOSED,BR225
573,2687,8.0,ACC0000000573,SAVINGS,USD,2025-11-02,2034-09-02,ACTIVE,BR316
574,588,,ACC0000000574,CHECKING,USD,2024-10-11,,ACTIVE,BR396
575,1773,,ACC0000000575,DEPOSIT,USD,2025-09-22,,BLOCKED,BR529
576,2714,5949.0,ACC0000000576,LOAN,USD,2022-11-17,2031-05-10,BLOCKED,BR213
577,731,,ACC0000000577,LOAN,USD,2024-09-22,,DORMANT,BR499
578,1597,2101.0,ACC0000000578,CREDIT,USD,2025-03-28,,CLOSED,BR690
579,2817,3230.0,ACC0000000579,SAVINGS,USD,2022-10-23,,BLOCKED,BR479
580,2745,3646.0,ACC0000000580,LOAN,USD,2025-10-24,,DORMANT,BR869
581,1533,,ACC0000000581,CREDIT,USD,2024-10-14,,DORMANT,BR494
582,1499,368.0,ACC0000000582,CREDIT,USD,2025-09-29,,DORMANT,BR147
583,797,2136.0,ACC0000000583,CHECKING,USD,2025-02-12,2033-08-23,BLOCKED,BR970
584,1216,898.0,ACC0000000584,DEPOSIT,USD,2025-03-13,,BLOCKED,BR428
585,2802,,ACC0000000585,SAVINGS,USD,2025-05-22,,ACTIVE,BR394
586,2577,2088.0,ACC0000000586,DEPOSIT,USD,2024-11-24,,CLOSED,BR707
587,2291,3493.0,ACC0000000587,LOAN,USD,2025-09-03,,DORMANT,BR469
588,1934,5963.0,ACC0000000588,CREDIT,USD,2025-02-23,2026-03-15,DORMANT,BR178
589,2620,5681.0,ACC0000000589,DEPOSIT,USD,2025-09-23,,ACTIVE,BR524
590,1444,,ACC0000000590,CHECKING,USD,2025-07-11,,DORMANT,BR902
591,2887,1709.0,ACC0000000591,DEPOSIT,USD,2025-09-04,,BLOCKED,BR135
592,1060,4702.0,ACC0000000592,LOAN,USD,2025-09-29,2031-05-25,DORMANT,BR307
593,1159,5099.0,ACC0000000593,CHECKING,USD,2024-09-27,2026-09-21,BLOCKED,BR353
594,1954,4505.0,ACC0000000594,SAVINGS,USD,2023-09-15,,CLOSED,BR680
595,1453,,ACC0000000595,CHECKING,USD,2025-07-03,,ACTIVE,BR180
596,2136,3874.0,ACC0000000596,SAVINGS,USD,2024-09-30,,BLOCKED,BR784
597,885,3338.0,ACC0000000597,CREDIT,USD,2024-04-08,,BLOCKED,BR451
598,25,3701.0,ACC0000000598,CREDIT,USD,2023-10-28,,BLOCKED,BR464
599,1054,4361.0,ACC0000000599,LOAN,USD,2022-10-23,2024-08-24,BLOCKED,BR297
600,2859,4573.0,ACC0000000600,LOAN,USD,2025-05-05,,BLOCKED,BR565
601,1272,,ACC0000000601,DEPOSIT,USD,2025-11-01,,ACTIVE,BR563
602,383,,ACC0000000602,DEPOSIT,USD,2024-05-20,2031-01-03,DORMANT,BR829
603,2510,,ACC0000000603,CHECKING,USD,2025-08-27,,DORMANT,BR534
604,110,,ACC0000000604,LOAN,USD,2025-10-07,,CLOSED,BR772
605,1277,,ACC0000000605,DEPOSIT,USD,2025-06-09,,BLOCKED,BR827
606,2323,,ACC0000000606,DEPOSIT,USD,2025-08-31,,BLOCKED,BR169
607,1631,144.0,ACC0000000607,DEPOSIT,USD,2023-02-03,,BLOCKED,BR798
608,161,991.0,ACC0000000608,SAVINGS,USD,2024-02-22,,ACTIVE,BR893
609,828,,ACC0000000609,LOAN,USD,2025-03-02,2030-12-05,BLOCKED,BR749
610,1661,5295.0,ACC0000000610,CHECKING,USD,2025-03-09,,DORMANT,BR920
611,1397,,ACC0000000611,DEPOSIT,USD,2025-04-22,,DORMANT,BR637
612,746,,ACC0000000612,SAVINGS,USD,2022-12-01,,DORMANT,BR295
